mean_rr,median_hr,pnn20,pnn50,rmssd,sd1,sd1_sd2,sd2,sdnn,csi,cvi
1.8849135534979817,-1.3558879198198508,1.3654307333058793,1.5610275711419819,1.7429839855427662,1.4693378325136384,1.0372409066438901,1.9196790183026076,1.5224658687148729,-1.1839046809981937,1.4124443743877027
1.047640905753706,-1.6732740927257608,1.6644675594783893,1.7663877899357108,1.3753759776784362,1.317185781918243,1.3715495770030006,0.8986459548355816,1.068534197387977,-1.3088077066520032,1.2553107354190511
1.411794312292366,-1.423062992541296,1.4425255860861643,1.7212286585488858,1.4422161236914701,1.5765405300197144,0.7445565936244476,1.3868628048606588,1.0861966812350305,-1.5694299529836886,1.123818287821428
1.3135392399384431,-1.198890537930912,1.1613338036958964,1.5245792571363677,1.2999870307152697,1.3312034162661492,1.2896519081996882,1.6575750634559512,1.8341140643354774,-1.4204711195709816,1.1733671312672562
1.346469351671516,-1.3387521748562277,1.4153181928936849,1.3653259824391428,1.4421925839276535,1.4715714508215643,1.5601018464949918,2.275144082779103,1.0827623698843443,-1.4390684767743642,0.964658727733856
1.2369115288587742,-1.323568113491792,1.5892549988593263,1.4160725026269065,1.2579244070825035,0.8717408186952366,1.0815675306719692,0.9192348015479896,1.1938214505349678,-1.5215708345103214,1.3369837879455324
0.8883850203471468,-1.6938120288225023,1.74529812954025,1.336327468456778,1.148388630209986,1.877772927441275,1.629305924267042,0.8688818034332877,1.2491069618886481,-1.3510431484251404,1.8327068043305152
1.1186028144777487,-1.4400595353909593,1.5168405993391656,1.5822999981993127,1.3267160894553878,1.3801515939924716,0.8651259981161789,1.299465180277549,1.2840436629102545,-1.3663525982980518,1.2116050954015845
1.55414712984528,-1.178783101722269,1.4117450891295784,1.5704440975767968,1.4329537799378687,1.4139639063403742,0.9817783185055771,1.5553390215888454,1.3420423102787546,-1.1058901055764914,1.790463988135235
1.5285555479889672,-1.5475986665372816,1.1974942313090127,1.6903299365300024,1.4848200208919373,1.5351813322661307,0.7991184614009443,1.8371736375700851,1.5312681373357921,-1.5542609213877447,1.2343937356444088
1.4920820813160414,-1.3782200674769551,1.3361056287189048,1.5054235295056406,1.3574454317835039,1.4524654336525338,1.3733435728796985,0.22531214138206881,1.2941744144977398,-1.374142332437309,1.4431074165733806
1.302253059112391,-1.7539758076299483,1.440906831655714,1.7669140297031691,1.0402295542228615,1.6320637151207023,1.0519536414260753,1.381047558161952,1.0142841429554137,-1.44565671538593,1.716141899106799
1.5873317167044267,-1.029328119173059,1.5844486655551695,1.5829170908774162,1.8513551249288955,1.524790678979631,1.258447092226146,1.272525969470656,1.3982339620984483,-1.4964571127218973,1.6317174037124589
1.0614280299546999,-1.2266283902855515,1.3532613903728579,1.6874882995779756,1.6056104636572792,1.8736653307553768,1.2410897938850292,0.6841393553437977,1.3524461445420808,-1.562879075303069,1.221679499229941
1.8646465787341007,-1.25670576506235,1.2673678844256484,1.3754195643615663,1.427912200719874,1.106754758004802,0.9907803209458078,1.553270143513451,1.771661727493877,-1.3136454163230413,0.7395396804499524
1.5042219076993795,-1.3741561859922118,1.4554220885734057,1.7510403228081524,0.9092295998763368,1.264685871696137,1.2161165406227732,0.6797319342381402,1.8816346129927937,-1.347292112808333,1.5928310001639083
1.2428137791143563,-1.2201040590003396,1.5660389726343504,1.5534652272334937,1.47780492360728,1.4822056869672364,0.9564624556273901,1.341280645416034,1.3230973512654463,-1.3451875220636278,1.6345020824528238
1.0971961519050908,-1.4150805485068416,1.6358286295894982,1.4140009050979638,1.2163253835681707,1.465025974509835,1.2613747504266808,1.414608038432895,1.8312201436182933,-1.2789311654942654,1.5915355334416497
1.578808730036414,-0.9056798790485862,1.3508092566211742,1.2340501384880858,1.8167897780767182,1.2983710821438734,1.1298731123375099,2.013445779239181,0.8258629207079451,-1.5740253709194794,0.9271765898054141
1.1761581470541596,-1.2978076222605883,1.474061137185453,1.5596633072300339,1.070195932748406,0.8306293243083767,1.1203159850129272,1.1917021317751741,1.5329711941559638,-1.3006023849693773,1.4002092919914124
1.6403348015600054,-1.341511462533385,1.4750542610020376,1.4195589562358917,1.3753531616690249,1.4636295963818082,1.2571151755532157,1.2277003857628164,1.5541611622957519,-1.436053131756753,1.3306532931697317
1.6610566543716154,-1.8030616697770274,1.1663900135558167,1.3085103634995892,0.8423217182217115,1.2426772568210327,1.2444213630402394,1.2779172461950008,1.4432484492241278,-1.2464015259023364,1.7236585450495776
1.3926761563588068,-1.107986785924631,1.4010476488914065,1.4006024416299612,1.2727092138975573,1.0400993373922744,0.9520364962893954,1.2441804439152293,1.6510255142798806,-1.1580104270115537,0.9867561347373088
1.5306403719891597,-1.6052307080593455,1.465697755460797,1.501481775524362,0.9667227433905767,1.6483424712357366,1.0025894248672194,1.1630436212028183,1.0085035499163506,-1.4904192277932684,1.4789744127876685
1.3568068336392431,-1.32085626672263,1.4466400072430898,1.708828515522363,1.334973832240525,1.0410282274168088,1.3011619485555876,1.2564183109244105,1.7576956199954716,-1.3451898665319066,1.3269562655010474
1.5174845364127703,-0.9839054694934487,1.736465663949365,1.530113695869319,1.4594407933490923,1.6856988990262214,0.9596199444078112,1.5629857456441325,1.3665394071157957,-1.3549126277778107,1.135996415434682
0.9386056348106536,-1.8196611280860622,1.19665391081964,1.4546937509875753,1.3472465362309791,1.9031036578736735,1.3080844346638953,0.965514930806922,1.4946678274614624,-1.4558207884009138,1.2852889775557157
1.4686707407273523,-1.2605195674039464,1.3281484041139215,1.6721494703106072,1.1372151258507581,1.4155432432401354,1.5744213611228666,1.512245979301064,1.8669774129243981,-1.386037716815951,1.5205493378224544
1.396365852704904,-1.4245095081273054,1.2537555063736892,1.58166232278281,1.2090779604468034,1.5820063707789591,1.3043873492190183,1.5784216521233707,1.2772316038495446,-1.335310412764557,1.2786784993691591
1.692721539387214,-1.769487211678206,1.3287654016777695,1.2358654935493958,1.0498311703545515,1.7583249856141936,1.2704449646106841,1.0774337326119017,0.8600775126195227,-1.8137576634497856,1.2148225279126779
2.1361717025172746,-1.298794648713477,1.2909178455795818,1.5866296309932217,1.0335241253503753,1.338866883196156,1.1283727764603235,1.3696180029628515,1.6466425759416976,-1.350610722195849,1.5443567781125997
1.2077441668794435,-1.2026471084039514,1.6607513300293002,1.3816421657324445,1.2001301621653762,1.7512351697755273,1.0764471119703547,2.056933789599109,1.2236279045472884,-1.195200787351824,1.3983722173403417
1.490442997134591,-1.0641361274538055,1.324344130002504,1.3857880232853348,1.308797923553942,1.528159299128026,0.8310476951947187,1.7034087232155795,1.190620775441647,-1.2382006363559042,0.7115385239901738
1.1784190526247431,-1.7393846226720353,1.245855776554769,1.555577314361715,1.3754483816590035,1.3499634273382228,1.0821890659300162,1.503162094512348,1.0294996936114762,-1.2999171462426014,1.5428176244152494
1.5283140582155776,-1.2735289716688625,1.4355705916465857,1.8108647468924133,1.3982475403695338,1.3364024682964604,0.9760702116711006,0.9331440982541642,0.9485778605866314,-1.5232414537031176,1.3433965586374157
1.5131599106989757,-1.3784952066143932,1.2561124129143613,1.6487736466482115,1.602775475940502,1.3736305590289681,0.9940342080654061,1.662332314321545,1.4398815633670408,-1.6015244175819334,1.3441308118819895
1.491579939887543,-1.5759773299582442,1.4175606796876132,1.3124184862879025,1.750453427012456,1.7290565339427468,1.0655247174305054,1.5770021695520464,0.5488488392127384,-1.5606873911065209,1.2827287061315094
1.0931354775042526,-1.2407419288912036,1.7229999630535824,1.3521536614829928,1.2125606687092194,1.473394548447896,1.3982732259364117,0.8454437160228062,1.460824944511196,-1.1439405391618194,0.9134490831730392
1.0307374781047256,-1.4770971643640323,1.29750568237683,1.6362645176659973,1.4796011978158938,0.9657553376386766,1.202636875777544,1.1429126804761398,1.8125230102299539,-1.4866829328138633,1.1895001890782124
1.574930841727034,-1.2306625893726872,1.4612030386970287,1.2794579456003439,1.5529422840349096,1.1527743715930654,1.1526193865685443,0.7525542982120618,1.5284905996147544,-1.5117370900970615,1.0138262113542054
1.6265036150115915,-1.338929185255073,1.2817240934264427,1.7274697045415404,1.3107557795161415,1.4220499532525765,1.1586252742698855,1.1234790568109239,1.5370014175159743,-1.4735079156852526,1.2506788465988974
1.8202719950144908,-1.6052394547068798,0.9777464967441962,1.75028724847632,2.0506583202462942,1.3116099747952272,0.7647921924761665,1.2661077544008645,1.2772404472127064,-1.425428191327277,1.0598499475061696
1.5864076756195542,-1.2801805605701226,1.132941509958866,1.620067450378903,1.927758718964093,1.4573634853484263,1.0503824276728797,1.3438295974977919,1.586432218537915,-1.641068892162981,1.4073201414030394
1.2967133606641053,-1.0053367970909508,1.3560460420335256,1.7584212511407167,1.146667511735147,1.5622286261158105,1.167639607246682,1.0084369883173803,1.436253675234456,-1.2291444589050522,1.2745672400214965
0.9080257098392835,-1.3927647278792876,1.2329799089728433,1.471309267152969,1.3996101581302385,0.9832564378273405,0.8221382680623733,1.6317192888044987,1.1961265437550002,-1.7578044367812704,1.576041871202732
1.4946661328334259,-1.5373838310462293,1.1629497599420993,1.6395790141326827,1.5062504605464182,2.0155622090529715,1.1856351886919942,1.5881883825945353,1.3181565518942386,-1.2845320397207332,1.5325981735196472
1.787146865092566,-1.497392154944803,1.3119003046756246,1.451776127083112,1.6154922443042536,1.792290026495553,1.0286860772097353,1.2133847607075239,1.4831329044421666,-1.433243144686494,1.6215116820832505
0.7408391902282732,-1.5608178745501373,1.2532597039276854,1.1887981903725393,1.1813373089544654,1.1828608623062935,1.0747043617513057,1.9227592682680357,1.291358395508257,-1.5431178528452978,1.3471290674599457
1.7266556614899786,-1.5918168323756077,1.231602348151227,1.5999793559244166,1.3649784469308996,1.5774358877781485,1.108174636247103,1.7330214720895019,1.02039622724007,-1.4005380902334548,1.305323320668983
1.0502027250614625,-1.7138404226993529,1.5013631644470615,1.4700793330521515,1.1668257607281964,1.3896569090232485,1.3120170470380959,0.3572101422597732,0.8620890247996323,-1.5280125160181204,1.759959623392951
1.4977174691215012,-1.229750659800335,1.192804886356534,1.360305978388411,1.530616203602134,1.4286571718116807,1.2085876063289078,1.3227626001524047,1.4708083434913868,-1.3767166356801561,1.5741174972867897
1.6543339012443243,-1.725553069416217,1.0057161281908311,1.6632791278496122,1.7137151671086268,1.1562299142173726,0.7785408785111496,1.4550228291168446,1.6946711379548394,-1.147258160710439,1.5030152283156486
1.3023121566382119,-1.5746139990884271,1.3874144178589258,1.4774616537715681,1.1686105400909295,1.9312641779880126,1.4293499522953153,1.933407588651155,1.059574335474233,-1.279179543951626,1.536552407748542
1.5454885107092498,-1.1295703681160771,1.4928498663518084,1.6258972326348118,1.5774091764609182,1.4999942202313612,0.792150590217693,1.4479123166248666,1.1846458002763516,-1.5779713241474953,1.819958307027468
1.9296818398257785,-1.1068164961483717,1.4286074796687667,1.713108063738958,1.4227826102413241,1.4651499760729862,0.9153738407500085,1.5924731042333047,1.3961212284765891,-1.5811639391030063,1.3486947024471343
1.3895130064869439,-1.015776244351315,1.5365912890378004,1.5218389986285874,1.4813649959937052,1.4251064547349874,1.074381308985551,0.9100027054897512,1.323601760148072,-1.5032695119755581,1.0226148439150473
1.5659983945056895,-1.307854135153654,1.08354577271481,1.5026817976200977,1.6661968522110926,1.6814021638055892,1.2937726265429694,1.4272881334242384,1.0855741482068066,-1.5505195715554363,1.4563263280241794
1.5265944822341837,-1.1217474371891725,1.5713634867573258,1.5013186679197703,1.1119079041932465,1.3333665019198204,1.149397498145035,1.3161140845118269,1.1772023427737424,-1.3634533690265067,1.2255741509573554
1.2257543843560426,-1.3244304898411494,1.317547046326082,1.5550686394580977,1.4874071721159206,1.1262307787725634,1.0246864836581275,2.072597819926648,0.9768369693991337,-1.6950904606465218,0.856319767784321
1.4220175135116828,-1.382695751241983,1.365604364313539,1.6936216190840832,0.7583785278225416,1.513917983136065,1.3894033151834198,0.8890806558742949,1.245142922724392,-1.5042203423201743,1.119414692241057
1.315887027889665,-1.0926384016673267,1.6959769932351907,1.472223595376807,1.8912273952893564,1.422925844264601,1.4237297218138112,1.3662974953143423,1.4203604529440212,-1.3476954927231393,2.2270520700194605
1.6675571468504722,-1.5360109194698146,1.5492290367966062,1.468525369026463,1.298606014699268,1.6433692206091133,1.1161615246133019,1.5378469127136383,1.3802065979150318,-1.3517390813306973,1.4781791329966714
0.8348561097229458,-1.2506745986111039,1.2195290238748144,1.3142071405075735,1.4053454366933966,1.4351482418427406,0.9867869307927544,1.7927003077016654,0.9150673110057415,-1.455801965725203,1.2035703141750498
1.3994108267561098,-1.3311989023362847,1.2151566878886475,1.6236503642015743,1.4353905302722612,0.9362162132260683,0.7609081608801076,1.4036540741343657,1.2996219873489991,-1.4133212619247593,1.3550075330571345
1.480686529013816,-1.1922968953611877,1.1977150271468977,1.3528168185502074,1.149245269894023,1.486895575232576,1.332894430612957,1.2103559334887972,0.5173706326048629,-1.6373349761072182,1.1360867197993147
1.2467603212612892,-1.4739364971451472,1.3919990546937304,1.4756789586279149,1.6794702031122322,1.2432446700989417,0.956645879190809,1.6302471119074429,0.8487115478225551,-1.3443060858733091,1.3905044799357995
1.3692907979152478,-1.0592432788366646,1.2803332070337152,1.8144675023296795,1.3640145051015364,1.0914892252784514,1.1230952663837455,0.9128545219295779,1.117570807784937,-1.3432785675073058,1.5136979843380063
1.2275159142104846,-1.1840399503905052,1.5810850909385568,1.7253448757343977,1.5508089174986608,1.7582155201068719,0.7747979675909202,1.2626836482664179,1.0780422769739573,-1.3821600718002731,1.2072209916437036
1.3637015290076848,-0.9982025713233009,1.3567985384468997,1.5793044099295337,1.3623223985766988,1.4330606002144528,1.111685514924382,1.616153415211773,1.7750900089290054,-1.168279996462556,1.4468128005652172
1.5893898800632529,-1.6281435143218383,1.3706290955105225,1.6545016508872459,1.6340930998562515,1.4673751675536828,1.268875342890492,1.635732626549938,1.7870939585106889,-1.3583484759025677,1.2658907798331802
1.5136216560925957,-1.9977808867915126,1.4501826679625789,0.9991177550704141,0.9933105160308567,1.5280165453536512,1.1958732775664962,0.8730971834816212,1.131171369470439,-1.2070279202064926,1.2309931254722541
2.0831635835449593,-1.3895157923768116,1.454432809977538,1.7511352613527613,1.4522239798185825,1.1608454676950155,1.0910196019698828,1.3929095008109815,0.9073274011703184,-1.4346526064485203,1.1607903712797767
1.6893798769859698,-1.3819284096134892,1.3376899722315432,1.5050388056885866,1.4750138458404518,1.5696914274232399,0.9321143720176509,0.9288424009616577,1.7542955558221232,-1.4565567790330098,0.9773307803594627
1.5458669208926425,-1.292878403586225,1.1268055889739497,1.5529801481746184,1.6018278055470379,1.508477145526596,1.223450438985773,0.7615338509873816,1.4889508930491668,-1.441200939726243,1.231330314995599
1.6733120695960222,-1.0818821435715034,1.6887076673638775,1.7079924456413298,1.392645028228232,1.5030062936379878,1.2475261336776249,1.4652376733788113,1.4202597402011028,-1.2835555124271691,1.346495978958664
1.1955251605856263,-1.4752001922329276,1.4926030134490347,1.5206318160172614,1.5039885102574113,1.5831411309110313,1.0436839575816634,1.7582018494056244,1.505346296559768,-1.5716692922219209,1.7548271396107369
1.2637784196803574,-1.7328687111556915,1.208878626642399,1.3743729681712322,1.432710766405238,1.344793903129052,1.0504704866779397,1.6952117366162744,1.4919812142011404,-1.3546131643502386,1.4740627636563322
1.597330220315289,-1.8269241314959623,1.3238933060158677,1.2088146114669431,1.4287233356917224,1.4127727467777813,1.2972892115641443,1.957204586903421,1.4449582054558043,-1.4688765121753717,1.4945481977892174
1.255663338067752,-1.3894062962858618,1.5521252418287852,1.4405403022682601,1.6191736963861785,1.5849900063750695,0.9401348331645768,1.858604087208889,1.6150059464149382,-1.3845813496699557,1.155315989278267
1.1567253193950449,-1.5007857870130843,1.477171649347806,1.3837166142279091,1.5280669954239228,1.1003927921165437,1.0741751572326583,1.4599186804218953,2.214046773278177,-1.5916137337937577,1.7629062076236346
1.4580738070344352,-1.3037195377023256,1.4054787465249494,1.5837226468300982,1.381768903529363,1.7810979179270596,1.0291091203284914,1.9316481013198585,1.1544032625679188,-1.4072794972688587,1.0711149047392081
1.5492150468001915,-1.0889745579414303,1.372406952447531,1.4920839907687597,1.1439760638620415,1.356044995198144,0.8262206096038748,0.9882174346313964,1.4531935576442014,-1.2142396710150531,2.1265339934715954
1.2381425272904196,-1.0910153075328928,1.4266707101095133,1.4986022703167616,1.5268500341194664,1.429576834542815,1.1303222114219156,1.2209689560612327,0.8958827583433949,-1.6148901636531943,1.540255720035557
1.3306885058256064,-1.5129205232053697,1.3869166335613805,1.6337409281726345,1.4644329039441581,1.2482852733134173,1.3295637159167824,2.1378309897820573,1.545034191912338,-1.2625742849763462,1.7003467807655817
1.7508238133856977,-1.2615729736311003,1.4865932099289803,1.594425101091556,1.148252008142154,1.5908788805946283,0.8685330268806308,1.0427804920195778,1.8225099236555502,-1.2812508119770811,1.767089549460407
1.3321894139818564,-1.6284310303580642,1.3448480918638146,1.5347769729983303,1.4393465226286932,1.7002028823736155,1.0461070427321657,1.571734072311579,1.0363280954324456,-1.3358210234302048,1.363462203456946
1.1893950284998895,-1.4380971517849062,1.3543556452151295,1.481619244560169,1.8581372092029316,1.3890844630855115,1.0670640219642396,0.4417621978246374,1.0687124340692036,-1.435666095156293,1.1761109175890458
1.825965671097002,-1.423373467950723,1.6032118876058707,1.5290172954346057,1.4290123473873981,1.3915210263918651,1.1112890612315693,2.202234234069197,0.5798240141960018,-1.6789800223971847,1.2149108182663
1.4176626352086743,-1.2457872184095073,1.4654257020555534,1.465324166460013,1.6719731551787953,1.6740723562980784,1.1434744519336568,1.8534205528268632,1.4689224668712118,-1.4774310467369998,1.5523763051977313
1.4463581279295967,-1.3888387756339675,1.634391891208789,1.1701571552248835,1.068978850343261,1.114201068223847,1.0457516919637182,1.29188381698606,0.8584235852204564,-1.5367279525800899,1.1285256350680841
2.147224323853711,-1.0149079255291473,1.315898250344407,1.4682753167469713,1.1354171332941352,0.9321296276951748,1.0897424936597666,0.9490180889307642,1.3463076636034175,-1.6228091044109565,1.155410893814719
1.4577108567183352,-1.3130578952935414,1.4560273511521304,1.3316047415130672,1.6313010238357954,1.2118849329441614,1.2236069241849685,1.4044293590740364,0.9033330794377825,-1.44310128815905,1.4619713407113586
1.5963837246144603,-1.418399246793413,1.6443327094366673,1.6641025704262462,1.3562881230261896,1.6033523009626176,1.4558867017097241,2.3137280378351504,0.9542274364328838,-1.5285228982711243,1.7664152908104316
1.0972723159880942,-1.6637995413614257,1.3033179298278879,1.5802234055008186,1.3944607646979612,1.249671859555347,0.990231787791405,1.0807289471182793,1.0737534960289876,-1.079512892811688,1.4435199610804241
1.678151166990365,-1.4906950017268108,1.3540546879308644,1.418290562794667,0.7636064061915306,1.0659880038567253,0.7873284392140713,0.37148955995539557,0.9654226963125626,-1.2134079703725849,1.3505332261907674
1.7987459116085351,-1.3037588625198677,1.5177229318981487,1.3915331951198853,1.5494571752468755,1.5979467748660856,1.0076518786675226,1.6674585974030711,1.5696024071294812,-1.4757612854071274,1.0572991099167528
1.0596885027663363,-1.371150459909388,1.4407402738014654,1.4070113655744538,1.42637874844178,1.5580062001397748,1.2209881212123357,2.125234746390512,1.8133919959370102,-1.538985958633495,1.8204395169906886
1.2547498189696324,-1.172104320169025,1.3969682545011184,1.461338838840108,0.9724660496387203,1.370621655126436,0.8321860897503963,1.8555617980778267,1.8956432563433419,-1.510381184327996,1.4447326928379596
1.1966885113128516,-1.5196489092835643,1.5163601858622417,1.5147000494061171,1.850294388676248,1.2921763585076353,1.2890410066213518,1.45427485753436,1.6483478465602484,-1.4614302428673456,1.3491402032654827
1.378830636082777,-1.562760233264871,1.497363622606069,1.6130764648223015,1.566681363419674,1.8020345109820604,1.3693892339832783,1.2363713891370312,1.5033603300984792,-1.4861249397798584,1.3689679670417525
1.2342110398924229,-1.0526398467640363,1.446940181390013,1.4890641689857387,1.7151735712585086,0.8658507849994251,0.7509967410514751,1.7764653350571782,1.3961495312875762,-1.3637946598159518,1.0019260286034888
1.406385278730753,-0.9730022430195696,1.524759758489129,1.5444427270212584,1.311151348231044,1.3143108755032191,0.7304466769539274,1.5281891622931343,1.6653958258281298,-1.6193680124100547,1.1827558133451896
1.0676515155510307,-1.5896137040575458,1.3945170725164453,1.2224984281561022,1.5718076951325026,1.6042949681987866,1.065777317909241,0.2649616952915201,1.0336557552828982,-1.2262916717830727,0.6071885968074906
1.309537389270599,-1.6341949124708293,1.5214426241404795,1.4237807808383167,1.5197626539344569,1.5567243276444414,1.4384661687539537,1.3157179584928016,1.5043865513096688,-1.606692834738168,1.6863296050053733
1.18620085506402,-1.505581747216359,1.3817196506636813,1.2969844924542613,1.4764115062973433,1.6582329208669826,1.1629140704850098,0.676362912061214,1.3329454895985664,-1.294993510521835,0.8519297869166731
1.092349144312163,-1.2070651125107186,1.4311223734806502,1.579044362455607,1.8799517493732862,1.532254638498626,1.2280760041466001,2.6598308295555912,1.3020786886109859,-1.5105171923759309,1.4789488395437116
1.544426944448256,-1.4985121337136913,1.2110157752406887,1.8501090811897247,1.5006808256348343,1.2290366849256302,1.274149005375478,1.3589873471298084,1.288675999605787,-1.3201518897269207,1.0113114789544426
1.5186347154998836,-0.9918097969201534,1.4642580680914472,1.4664715996059092,1.294311310671852,1.3103295943720727,1.0652666538252933,1.235051192675484,1.689688704753753,-1.6414240364606982,1.5970231366869232
1.299931997564721,-1.3108276492101285,1.1950309769375538,1.7099667510209637,1.7280455814585216,1.6562442532671582,0.8401544233721052,1.7918188429285378,1.5142681235397693,-1.6235180497809398,1.3560096259087688
1.5221907810422606,-1.2736241301319005,1.4154344586033172,1.561799582799033,1.7844607816318458,1.7235226096565095,0.5987035847654207,1.2628995384344786,1.3189374896391053,-1.6440677777265735,1.3882283666885447
1.7862607112680036,-1.6147895525436968,1.442327259156882,1.3894013122257223,1.253528123894323,1.7869922625582928,1.013738494468847,1.6225602822316227,0.733614834958069,-1.1381996231591363,1.5264979674078034
1.3588210524743645,-1.2695800913629236,1.1472356263486905,1.6890998927702883,1.3396264331485817,1.3624139703816252,1.0228269944332475,1.1414768463179517,1.613669777897578,-1.3630304096107366,1.5398487065422555
1.4106974377023722,-1.2825290621048184,1.3146985439322383,1.838666958360436,1.0317988138750822,1.732335905247626,1.3548487370611586,1.0162277937334232,2.140011758390304,-1.2595194434029473,1.6267016193641004
1.421692658247091,-1.434233397201321,1.3500915379634233,1.575982042017251,1.7665384137440903,1.4597253906334378,0.947874577610508,1.7896534502609518,1.6913485018141239,-1.3072215945663974,1.565342632360745
1.332412279768321,-1.5820615667245899,1.2387643378297093,1.2866183712129173,1.478435383815123,1.392871339811232,1.0320522097418208,0.04588086644179109,0.9476018414143905,-1.2419755975332116,1.1818831510796965
1.5210132753775274,-1.6779526323707263,1.6286043486191504,1.4996334688357773,1.491573512381614,2.001214231154487,1.3813689826803928,1.2679153303056372,1.1719457665661557,-1.4444095229432063,1.5012750411121636
1.3818991497251307,-1.4712064806562255,1.633416433699329,1.5038922077781591,1.9888577752291594,1.4368555714291373,1.4293767331326006,1.5741720724776702,1.7056885409552676,-1.5002621956055002,1.1304515884831232
1.5506133784265845,-1.1838014986337442,1.3922821749342291,1.336474471102696,1.083189478129994,1.053583146226981,0.7950054012808057,1.4598437659423997,1.761280293800922,-1.4007243940114045,0.7479355438572458
1.356354050330765,-1.4229292586483555,1.7396795297607301,1.3120877840750513,1.3231225816022654,1.8446793738025045,1.1909540952890192,1.6691989825945477,1.4147103687141158,-1.352668347905932,1.5740745702696646
1.1715739191468362,-1.206750462897437,1.153457186554343,1.5671036315691256,1.4640312802935138,1.2583253492532627,1.106560830774282,1.1221531513497724,1.0078351059717443,-1.4483381194398475,1.062405956227982
1.5097261768286694,-1.6279817183800043,1.5057953998418248,1.3514589082676658,1.2796642040176895,1.256226949722784,1.3472138847426982,1.561703107146586,1.3027889215350779,-1.3290467307150307,0.7896017718543978
1.4004422553988531,-0.9742474106519432,1.4078443515460644,1.5299040328336229,1.5554401370993738,1.6400876327943097,0.7539670523391053,0.633263227573213,1.4475361452498494,-1.4988997713253114,1.7193998378408233
1.319198302101571,-1.7909054762870662,1.1711991654777898,1.1274803272574898,1.361863060263756,1.3663746133255847,1.034824170481187,1.907034665745495,1.7864812471067184,-1.422694044146441,0.7821232556542311
1.5976727413808485,-1.2737726400132183,1.4377629791787014,1.660384675622627,1.1315507832510494,1.921163900695848,0.9393070948740603,1.7549610383026006,0.7966791727390338,-1.5290451639571474,1.7749675452542426
